StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2_1,Q2_2,Q2_3,Q2_4,Q2_5,Q2_6,Q2_7,Q2_8,Q2_9,Q2_10,Q2_11,Q2_12,Q2_13,Q2_14,Q2_15,Q2_16,Q3_Browser,Q3_Version,Q3_Operating System,Q3_Resolution,Q5_First Click,Q5_Last Click,Q5_Page Submit,Q5_Click Count,Q6,Q7_First Click,Q7_Last Click,Q7_Page Submit,Q7_Click Count,Q8,Q9_First Click,Q9_Last Click,Q9_Page Submit,Q9_Click Count,Q10,Q11_First Click,Q11_Last Click,Q11_Page Submit,Q11_Click Count,Q12,Q13_First Click,Q13_Last Click,Q13_Page Submit,Q13_Click Count,Q14,Q15_First Click,Q15_Last Click,Q15_Page Submit,Q15_Click Count,Q16,Q17_First Click,Q17_Last Click,Q17_Page Submit,Q17_Click Count,Q19_First Click,Q19_Last Click,Q19_Page Submit,Q19_Click Count,Q20,Q21_First Click,Q21_Last Click,Q21_Page Submit,Q21_Click Count,Q22,Q23_First Click,Q23_Last Click,Q23_Page Submit,Q23_Click Count,Q24,Q25_First Click,Q25_Last Click,Q25_Page Submit,Q25_Click Count,Q27_First Click,Q27_Last Click,Q27_Page Submit,Q27_Click Count,Q28,Q29_First Click,Q29_Last Click,Q29_Page Submit,Q29_Click Count,Q30,Q31_First Click,Q31_Last Click,Q31_Page Submit,Q31_Click Count,Q34,user_id,group,q1,q2,q3,q4,q5
2024-10-03 12:54:45,2024-10-03 12:58:54,0,104.28.99.204,100,249,1,2024-10-03 12:58:55,R_4RjDJ62qxTeTSMP,,,,,35.6893,139.6899,anonymous,JA,1,4,1,5,1,1,1,5,2,1,5,2,6,4,1,6,Safari iPhone,17.0.1,iPhone,393x852,0,0,4.092,0,2,1.71,1.71,3.447,1,2,1.193,1.193,3.666,1,3,1.335,2.217,3.474,3,3,1.326,1.326,3.742,1,2,1.57,3.828,5.045,3,3,1.935,3.136,4.122,3,1.745,3.509,3.896,2,2,1.093,4.705,6.007,4,1,2.114,3.033,4.182,3,3,1.326,2.86,5.506,3,0,0,3.939,0,1,1.157,1.615,3.919,2,2,1.734,2.484,3.468,2,旦那がいきなり土曜保育を頼んできて苛立った。先週も土曜保育使ったし、子どもはかわいそうだったし。しかも両方がバカみたいな釣り案件で、しかもそのせいで先週子どもは夜ごはんもお風呂も入らずに釣りの疲れで寝た旦那と私が夜遅くに仕事で帰ってくるまでひとりでYouTubeを見て待っていた。ごはんも食べずに。今回もしまたそうなったら私は普段は協力的な旦那さんに相当怒ってどこか高級な宿に家族旅行をおごってもらおうと考えている。,Yuko_office,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 12:57:39,2024-10-03 13:01:45,0,14.13.71.161,100,246,1,2024-10-03 13:01:46,R_4SkYIvhfdU7PC1z,,,,,35.5059,134.2099,anonymous,JA,1,1,2,4,1,2,2,2,2,1,2,1,6,1,2,5,Chrome,129.0.0.0,Windows NT 10.0,1280x720,0,0,6.885,0,2,2.056,2.056,3.677,1,2,4.354,4.354,5.127,1,2,3.438,3.438,4.371,1,2,2.818,2.818,3.656,1,1,2.526,2.526,4.591,1,3,2.598,2.598,3.904,1,0,0,4.389,0,1,2.185,2.185,3.76,1,2,4.087,4.087,4.954,1,2,1.776,1.776,3.438,1,0,0,6.8,0,1,1.757,1.757,3.593,1,3,3.222,3.222,4.141,1,昨日に引き続き今日も雨。雨の日はいつもだるいのに、今朝は朝からキビキビと動けた。小さな仕事をいくつかこなして、プレゼントのラッピングをして買い物へ。いつも購入しているビターチョコレートが店頭から消えていて残念。これからどのチョコレートを買おうか検討しなくてはいけない。今夜は久しぶりにたこ焼きパーティーをする。ちゃんとできるか心配だけど、きっと楽しい夜になるはず。,2503650,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 12:55:36,2024-10-03 13:02:04,0,133.204.177.96,100,388,1,2024-10-03 13:02:05,R_4Crrkwms1XjkRJy,,,,,33.3174,130.4906,anonymous,JA,2,1,4,4,1,2,2,2,1,3,1,1,1,1,1,1,Edge,129.0.0.0,Windows NT 10.0,1280x720,0,0,3.882,0,4,1.497,1.497,3.628,1,4,2.081,2.081,10.657,1,4,1.975,1.975,3.938,1,3,2.013,2.013,3.638,1,3,1.496,1.496,3.795,1,4,2.135,2.135,4.019,1,3.783,3.783,4.129,1,4,1.521,1.912,3.729,2,4,2.615,2.615,4.126,1,4,1.303,1.303,3.578,1,0,0,4.089,0,3,2.162,2.162,3.69,1,3,1.84,1.84,3.488,1,今日は部屋の掃除や断捨離をしていた。隅々まで掃除をすると気分が良いものだ。私は今断捨離にはまっていて、色んな物を整理したり捨てたりしている。まだまだ捨てたい物がたくさんあるが、どうしても服がいつか着るかもしれないと思いきっぱりと手放せない。クローゼットをすっきりさせることが今の目標だ。物を減らして、はやくここから引っ越したい。,1778742,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:01:46,2024-10-03 13:05:51,0,106.154.145.110,100,244,1,2024-10-03 13:05:51,R_48sCNJoUC5R6RrP,,,,,35.6837,139.6805,anonymous,JA,4,4,2,2,4,4,5,2,2,2,4,2,2,2,2,2,Chrome,129.0.0.0,Windows NT 10.0,1920x1080,0,0,4.453,0,5,2.51,2.51,3.726,1,5,1.313,1.313,3.767,1,5,1.716,1.716,3.644,1,5,1.628,1.628,3.511,1,5,1.646,1.646,3.74,1,5,3.54,3.54,4.352,1,0,0,3.779,0,5,1.611,1.611,3.558,1,5,4.372,4.372,5.314,1,3,1.903,4.186,4.876,2,0,0,4.033,0,4,3.405,3.405,4.375,1,5,1.738,1.738,3.761,1,"10月3日(木)
本日は、娘が学校、私も仕事です。
朝、子どもたちを学校へ送り出してから仕事を開始しました。
娘たちは、学校が終わり、友人宅へ行きました。
18時ころに帰宅してきました。
子どもたちが帰ってきてからは特に何もなく。
いつも通り、夕飯食べて、お風呂入って就寝です。",quartet456,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 12:59:36,2024-10-03 13:05:57,0,126.92.27.106,100,380,1,2024-10-03 13:05:57,R_4OGwOnbxYn56Zrm,,,,,34.5926,133.7595,anonymous,JA,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1536x864,0,0,4.89,0,3,3.694,3.694,4.74,1,3,3.601,3.601,4.565,1,2,2.022,2.022,3.653,1,4,10.077,10.077,11.342,1,4,2.24,2.24,3.64,1,4,4.237,4.237,5.523,1,0,0,4.775,0,4,2.271,2.271,3.622,1,4,6.028,6.028,7.379,1,4,2.646,2.646,4.134,1,0,0,4.388,0,4,4.384,4.384,5.311,1,4,4.755,4.755,5.712,1,雨が一日降ることはわかっていたので外出はなし。年末の寒いときに大掃除をするのは数年前から止めた。で、この時期から少しずつ始めている。雨の日は汚れが落ちやすいので窓拭きをするのが定番。なにしろ我が家は窓が多いので時間がかかる。嫌だが気合いをいれてスタート。,rdkny933,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:02:37,2024-10-03 13:06:40,0,117.55.13.100,100,242,1,2024-10-03 13:06:40,R_4pMzGYOvY20pdg5,,,,,35.6837,139.6805,anonymous,JA,2,1,2,3,1,3,3,1,1,1,1,1,1,1,1,1,Safari,18.0,Macintosh,820x1180,3.11,3.11,3.952,1,5,0.943,0.943,3.585,1,5,2.548,2.548,3.643,1,4,1.363,2.83,3.734,2,5,3.48,3.48,4.021,1,5,1.076,1.076,3.534,1,5,3.157,3.157,3.616,1,2.516,2.516,3.676,1,4,4.617,4.617,5.139,1,3,3.572,3.572,4.161,1,3,1.729,3.212,4.171,2,0,0,7.073,0,2,3.19,3.19,3.829,1,4,1.816,1.816,3.576,1,今日は予定通り、午前だけで仕事を終えた。雨が降りそうなので、昼食だけお寿司を食べに行って、あとは自宅で過ごす予定。最近よく買い物をするので、出費も抑えたい。振動マシンに乗ってから、タブレットを見て昼寝でもしよう。,5218071,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:01:04,2024-10-03 13:06:54,0,122.214.164.24,100,349,1,2024-10-03 13:06:54,R_4SGHLfHuoOMys7U,,,,,38.2658,140.9687,anonymous,JA,2,1,2,2,2,2,1,1,2,3,1,3,1,2,2,1,Chrome,129.0.0.0,Windows NT 10.0,1536x864,0,0,17.198,0,5,4.139,4.963,5.568,2,5,3.041,4.931,5.857,2,4,2.765,2.765,3.702,1,5,2.241,3.494,4.466,2,4,1.942,1.942,4.743,1,5,2.511,2.511,3.88,1,0,0,5.2,0,4,2.385,3.706,4.729,2,5,2.792,7.292,8.166,3,5,1.687,1.687,4.048,1,0,0,4.232,0,3,3.001,3.001,4.328,1,4,2.434,2.434,3.653,1,今日は朝からカレーを作って食べました。昼もカレーを食べましたがカレーは飽きないです。そのほかモップ掛けをしました。棚の上など普段さぼりがちなところを重点的に掃除しました。洗濯機置き場の下もかけたのですがたくさん埃がたまっていて驚きました。仕事はひと段落ついてきました。新規の仕事待ちの体制です。引き続き頑張ろうと思います。,mor2kir1500,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:05:29,2024-10-03 13:07:52,0,60.122.39.180,100,143,1,2024-10-03 13:07:52,R_4MM6O6gjKO1V6rL,,,,,35.1926,136.906,anonymous,JA,1,4,3,1,1,4,3,1,1,3,1,1,1,1,1,2,Edge,129.0.0.0,Windows NT 10.0,1536x864,0,0,3.712,0,4,1.26,3.472,3.732,2,4,2.624,2.624,3.996,1,4,1.356,1.356,3.411,1,4,1.446,1.446,3.479,1,5,1.542,3.134,3.681,2,5,1.47,2.338,3.574,2,3.505,3.505,3.798,1,3,1.453,1.453,3.545,1,4,4.236,4.236,5.041,1,4,3.25,3.745,4.101,2,0,0,3.736,0,3,1.725,1.725,3.696,1,4,1.808,1.808,3.447,1,"昨夜も次男の夜泣きが続いたので、途中から夫に託して私は寝てしまった。そのおかげで私はまとまって眠れたので良かった。朝は涼しくて窓を開けたら気持ちのいい風が入ってきてよかった。でもしばらくするとたくさん雨が降ってきてしまった。
長男が帰りにスニーカーがべたべたになっているかなあと心配している。",4999612,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:04:16,2024-10-03 13:10:11,0,14.13.192.2,100,354,1,2024-10-03 13:10:11,R_4CVCR1X0BQPlhw0,,,,,35.0012,135.8651,anonymous,JA,2,2,4,2,1,3,3,2,2,1,1,1,1,1,1,1,Chrome,129.0.0.0,Android 10,412x869,0,0,4.078,0,4,1.001,3.062,3.664,4,4,1.001,1.788,3.82,2,4,1.7,1.7,4.001,1,4,1.6,2.508,3.902,2,4,2.4,2.4,4.171,1,4,3.302,4.268,4.869,2,0,0,3.801,0,3,1.401,3.224,5.469,2,3,2,2,3.701,1,4,1.5,1.5,3.801,1,0,0,3.902,0,3,1.8,1.8,4.338,1,3,2.101,2.101,3.896,1,今日は天気予報通り朝から雨の一日だった。昨日のうちに買い物を済ませていたので、出掛けずに家で過ごした。前から読みたいと思っていたガブリエル・ガルシア=マルケスの『百年の孤独』を読んだが、なかなか面白い。続きを読むのが楽しみだ。,1117797,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:01:16,2024-10-03 13:10:40,0,60.87.213.98,100,564,1,2024-10-03 13:10:41,R_4gNKE3ciXGBcnD6,,,,,35.6897,139.6895,anonymous,JA,3,4,4,4,5,5,5,3,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1536x864,0,0,6.64,0,3,1.63,1.63,4.098,1,4,7.295,7.295,8.177,1,3,2.388,2.388,4.199,1,4,5.244,5.244,6.119,1,4,6.1,6.1,6.887,1,3,1.394,1.394,3.958,1,0,0,4.244,0,4,3,3,3.818,1,4,7.57,9.65,10.516,2,4,2.365,2.365,5.2,1,0,0,4.272,0,3,4.713,4.713,5.756,1,5,9.545,15.793,20.843,2,"今日は夫と子供を送りだした後、公園のランニングコースを走ってきた。
天気はいまいちだが、公園にいる人たちの笑い声に助けられるようにひたすら走る。
お散歩程度の徒歩は頻繁に行っているが、本格的に走るのは夏前６月だったように思う。早いな･･･。
そりゃ、あっという間に歳とるよね。まるでブガッティ！",707767,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:22:08,2024-10-03 13:28:13,0,126.40.128.232,100,364,1,2024-10-03 13:28:13,R_4kQSfTTzVS3gQJH,,,,,37.4051,140.3896,anonymous,JA,1,4,5,1,1,6,4,1,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1524x858,0,0,4.76,0,5,7.518,7.518,8.345,1,5,5.532,5.532,6.477,1,4,5.788,5.788,6.715,1,5,3.615,3.615,4.25,1,5,3.478,3.478,4.401,1,5,3.424,3.424,4.141,1,0,0,5.257,0,5,3.558,3.558,4.368,1,5,4.076,4.076,5.036,1,5,3.985,3.985,4.791,1,0,0,4.102,0,5,3.358,3.358,4.24,1,4,3.724,6.973,7.828,2,今日は、同僚と昼食を食べに行った。中華とイタリアンで悩み、イタリアンを選んだ。シーザーサラダとペスカトーレを食べた。シーザーサラダはチーズたっぷりで、ペスカトーレは魚介がたくさん入っていて美味しかった。ご飯を食べながら、同僚と仕事の話や趣味の釣りの話をした。特に趣味の話で盛り上がって楽しかった。,4173223,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:27:45,2024-10-03 13:30:40,0,73.202.69.252,100,175,1,2024-10-03 13:30:41,R_1scmbWL2CiBNtgO,,,,,37.7183,-122.4103,anonymous,JA,3,4,3,4,1,4,4,4,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Macintosh,1470x956,0,0,4.236,0,5,2.106,2.106,3.841,1,4,2.342,2.342,3.916,1,5,2.302,2.302,4.227,1,5,15.344,15.344,16.295,1,5,7.039,7.039,8.341,1,5,1.869,1.869,4.171,1,0,0,4.308,0,5,1.486,1.486,4.071,1,5,2.462,5.17,6.196,2,5,1.552,1.552,4.089,1,0,0,4.527,0,5,1.646,1.646,3.86,1,5,2.176,2.176,4.027,1,今日は、朝から咳が出て困った。薬を飲んでもあまり効果がなく、ただ咳き込むばかりだった。とりあえず、咳止めのトローチを夫に買ってきてもらってもうしばらく様子を見ることにした。咳がでていると体力も落ちたように感じで辛いが、なんとか早く治したい。,94338,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:12:03,2024-10-03 13:32:04,0,106.154.141.95,100,1200,1,2024-10-03 13:32:05,R_4JR4XwFQQCvtS3E,,,,,35.6837,139.6805,anonymous,JA,3,3,3,3,2,2,3,2,2,2,4,3,4,2,3,4,Chrome,129.0.0.0,Windows NT 10.0,1536x864,0,0,7.402,0,2,6.769,6.769,11.607,1,3,4.179,12.3,29.096,4,5,5.386,6.89,7.839,2,5,2.256,2.256,4.356,1,5,2.417,2.417,3.79,1,5,4.762,4.762,5.943,1,0,0,5.939,0,4,5.208,6.785,8.141,2,3,9.368,13.248,14.446,3,4,3.24,3.24,4.956,1,0,0,5.214,0,4,2.809,2.809,6.478,1,3,8.069,8.069,9.506,1,ウクライナとロシアの戦争も行く先が見えない中、イスラエルとイランの戦争が始まってしまうのか。報道ではイランも拡大は望んでいないとはいえ、イスラエルは矛先をパレスチナからレバノンに広げ拡大している。中東の戦争は紅海航行を不能とし、原油はもちろん、欧州からの船便は喜望峰を越えていかねばならぬ。輸入に頼る日本は本当は弱い存在なのだ。,5196867,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:17:51,2024-10-03 13:33:31,0,58.188.139.177,100,939,1,2024-10-03 13:33:31,R_4flJQbzuWTw067s,,,,,34.6986,135.5079,anonymous,JA,4,6,4,4,4,4,4,2,4,2,4,4,1,2,2,1,Chrome,128.0.0.0,Macintosh,1440x900,0,0,4.438,0,5,1.521,1.521,5.163,1,5,1.558,1.558,3.719,1,5,3.525,3.525,4.393,1,4,2.633,2.633,4.786,1,4,5.846,5.846,6.835,1,4,2.081,4.222,5.324,2,0,0,4.039,0,4,2.728,4.01,4.87,2,5,5.479,5.479,6.93,1,4,4.345,4.345,5.276,1,0,0,4.067,0,4,1.731,1.731,4.815,1,4,2.522,7.259,8.217,3,今朝は午前8時すぎに起床。お弁当を作ったが、時間がなく冷凍食品をたくさん活用した。最近の冷凍食品は味が良いので、結構信頼している。午前中は作業をしていたけど煮詰まったので、動画配信サービスで映画を観た。今見ているのは「碁盤斬り」という映画だけど、最近観て面白かったのは「落下の解剖学」というフランス映画だ。自分が持っているバイアスが浮き彫りになっていくようで色々な意味でゾっとさせられたが、二転三転する展開が面白かった。,acu9751cw,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:29:48,2024-10-03 13:34:06,0,58.3.21.247,100,258,1,2024-10-03 13:34:07,R_4hz4hcsx7bpqLzr,,,,,32.8426,130.0444,anonymous,JA,3,4,4,1,4,5,5,1,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Linux x86_64,360x780,0,0,4.275,0,4,3.298,3.533,4.6,2,4,1.39,1.6,3.783,2,4,24.305,32.426,33.101,5,4,1.857,2.044,3.757,2,4,7.122,7.359,7.9,2,4,3.637,3.833,4.678,2,0,0,3.8,0,4,2.753,2.999,3.7,2,4,1.723,1.959,3.701,2,3,2.349,4.411,5.101,4,0,0,7.7,0,2,2.02,3.267,3.9,4,3,2.312,2.565,3.896,2,子どもにさつまいものお焼きを食べさせるのが楽しみだ。ほかに焼きうどんの予定なので早めに晩ごはんの準備をしようと思う。天気が雨が降ったり止んだりイマイチなので外出しないので、ほかの家事も片付けようと思った。,にゃすも,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:29:03,2024-10-03 13:35:05,0,219.100.37.243,100,361,1,2024-10-03 13:35:05,R_41mIcQA54XZsUjt,,,,,35.6897,139.6895,anonymous,JA,5,3,3,4,3,5,4,1,1,1,1,1,1,2,1,1,Chrome,129.0.0.0,Windows NT 10.0,1182x739,0,0,4.124,0,5,1.8,1.8,3.954,1,5,2.832,6.706,7.507,2,4,0.837,1.984,5.042,2,5,1.317,1.317,3.672,1,5,1.439,1.439,4.055,1,5,1.493,1.493,4.876,1,0,0,4.022,0,5,1.378,1.378,3.755,1,5,3.15,3.15,3.906,1,5,1.252,1.252,3.801,1,0,0,4.186,0,5,1.502,1.502,3.976,1,5,3.507,3.507,4.601,1,今日はお稽古のストレッチに向かうために車の運転をしていたら、途中の交差点でパトカーに呼び止められました。なにかと思って聞いてみると、一時停止の標識があったのに一時停止しなかったとの事。慣れた交差点だったのに今まで気がつきませんでした。違反になったので罰金と加点ですが、幸い大きな事故など起こす心配もなくなり気が引き締まって良かったと思います。,878721,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:34:48,2024-10-03 13:41:12,0,111.90.30.219,100,384,1,2024-10-03 13:41:13,R_4feZrsBHYwZzNlO,,,,,35.6871,139.5372,anonymous,JA,3,3,3,3,2,4,3,3,1,2,4,3,3,2,1,4,Edge,129.0.0.0,Windows NT 10.0,1920x1080,0,0,4.011,0,4,1.48,1.48,3.729,1,4,1.962,3.034,3.844,2,4,3.388,3.388,4.061,1,5,2.354,2.354,4.264,1,5,1.408,4.197,5.764,2,5,1.423,1.423,3.66,1,0,0,3.989,0,4,1.779,3.791,4.545,2,4,3.963,3.963,4.727,1,5,2.333,2.333,4.026,1,0,0,4.359,0,3,2.973,2.973,3.896,1,4,1.98,1.98,3.601,1,今日は朝から曇りがちなお天気。太陽が見えないと、心身ともに活動が鈍るように思う。そのせいもあるのだろうか、書かなければいけない原稿が、なかなか進まなくてまいってしまう。散歩にでも出れば、少しは気が晴れるだろうか。何かアイデアが浮かぶだろうか･･･。,1452004,groupa,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:39:36,2024-10-03 13:45:05,0,106.72.183.33,100,328,1,2024-10-03 13:45:06,R_4VO0WzKp42UTMCT,,,,,35.754,139.7803,anonymous,JA,2,1,3,3,2,3,2,2,1,2,2,3,2,1,2,2,Firefox,130.0,Windows NT 10.0,1536x864,0,0,6.056,0,1,2.61,4.706,5.795,2,2,2.119,2.119,4.438,1,2,2.434,5.353,6.534,2,4,2.163,2.163,3.809,1,3,2.58,2.58,5.442,1,4,3.738,3.738,4.777,1,0,0,4.82,0,2,3.549,3.549,4.652,1,1,3.7,3.7,4.94,1,3,2.157,2.157,3.915,1,0,0,4.798,0,2,3.636,3.636,8.76,1,1,3.434,3.434,4.75,1,"昨日少し疲れることがあったので、今日は一日中体がだるく、精神もそれに引っ張られるような感じでした。
また昨日は仕事も遅くになってしまったので寝不足も重なって厳しかったです。
ただ寝不足に関しては少し仮眠をとったらかなり眠気が取れて、現時点ではそれほどつらくもありません。
とは言え、こうした寝不足が溜まるパターンは翌日のうっかり寝坊の可能性が大いにあるので、そこは十分気をつけておきたい。",3327831,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:24:00,2024-10-03 13:45:37,0,36.255.206.108,100,1296,1,2024-10-03 13:45:38,R_47FuRRJQndC3aNz,,,,,35.6164,139.7425,anonymous,JA,4,4,5,5,3,6,6,4,1,1,1,1,1,1,1,1,Edge,129.0.0.0,Windows NT 10.0,1536x864,0,0,4.481,0,5,1.223,1.223,4.086,1,5,1.359,1.359,3.535,1,5,1.516,1.516,3.778,1,5,1.831,1.831,4.178,1,5,1.958,1.958,3.661,1,5,1.364,1.364,3.655,1,0,0,4.078,0,5,0.951,0.951,3.535,1,5,1.689,1.689,3.747,1,5,1.909,1.909,3.667,1,0,0,4.145,0,5,1.675,1.675,3.607,1,5,1.27,1.27,3.963,1,"今朝、保育園児の6歳の息子がおねしょをして敷布団・タオルケット・布団カバー・マット（全て2人分）とカーペットが濡れてしまったので朝から洗濯と掃除で大変でした。1週間で平均5日おねしょをするのが5年間も続いています。成長と共におしっこの量が増えて、一晩で300ml位出ている様です。
園の先生に相談したこともありますが、私が責めたり叱るのは良くないとアドバイスをもらったので何も言わずに我慢していますが、全然反省しておらずテレビを観て笑っている姿に苛立ちを感じます。私の我慢の限界がきたら諦めてオムツに戻るか、おねしょを卒業するか、どちらかになると思います。",5372982,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:48:38,2024-10-03 13:51:05,0,220.102.25.150,100,147,1,2024-10-03 13:51:06,R_4FD1DsKYyA4L2Qm,,,,,34.915,136.1727,anonymous,JA,4,1,3,3,1,2,3,1,1,3,5,2,4,2,2,3,Safari iPhone,17.4.1,iPhone,375x812,6.184,6.184,7.52,1,4,1.117,4.146,4.72,4,3,1.132,3.213,3.838,3,3,1.372,3.435,4.273,3,5,1.416,3.28,3.9,3,4,1.365,4.76,5.432,3,4,5.399,6.366,7.287,3,1.487,1.487,4.769,1,3,1.369,2.484,3.685,3,2,1.85,3.447,4.251,3,3,2.196,3.26,4.211,3,0,0,3.941,0,4,1.593,2.573,3.7,3,3,1.437,2.307,3.757,3,"充希ちゃん、トトロを見たがる。DVDは無いしYouTubeで予告を見せたら返してくれなさそうなので公式サイトのスライド集を見せる。それでも飽きずにずっと見ていて返してくれない…。食事の準備もあるので取り上げたらギャン泣き。
小皿を割ってしまった。ほぼ真っ二つ。かけらは拾い切ったと思う。念のため掃除機をかけたら充希ちゃんギャン泣き。ごめん。
安藤裕子の大阪倶楽部のチケットが当たっていた。嬉しいけれども入場待ちをどこですれば良いのか調べてもわからない。主催者に問い合わせようと思う。",1220629,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:47:00,2024-10-03 13:51:29,0,153.219.157.151,100,268,1,2024-10-03 13:51:30,R_4tnGGP6XqoCB6kb,,,,,35.6897,139.6895,anonymous,JA,2,3,3,3,2,3,3,1,1,2,2,1,1,1,1,1,Chrome,127.0.0.0,Windows NT 10.0,1920x1080,0,0,4.094,0,4,1.849,1.849,3.403,1,4,1.586,1.586,3.567,1,4,2.33,2.33,3.798,1,5,2.154,2.154,3.487,1,5,1.923,1.923,3.639,1,4,1.628,1.628,3.889,1,0,0,4.36,0,4,1.447,1.447,3.635,1,5,2.833,2.833,3.869,1,5,1.584,1.584,3.581,1,0,0,4.134,0,4,1.85,1.85,3.992,1,5,2.119,3.511,5.3,2,"今日はいつもよりも気合いを入れて、念入りに部屋を掃除しました。元々それほど物がないので大掛かりなものではないのですが、本棚の本を整理したり、壁を拭いたり床にワックスをかけたら、今腰が痛いです。
明日、明後日にはあちこちに筋肉痛が出そうで恐々としています。",769122,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:40:48,2024-10-03 13:51:46,0,101.143.154.66,100,657,1,2024-10-03 13:51:46,R_4et6ThckQKSXGnp,,,,,34.773,134.8303,anonymous,JA,4,3,3,4,3,4,4,3,1,2,1,1,2,3,1,1,Chrome,129.0.0.0,Windows NT 10.0,1366x768,0,0,5.325,0,4,1.267,1.267,3.978,1,4,1.215,1.215,4.137,1,4,3.858,3.858,4.812,1,5,2.237,2.237,4.268,1,5,1.368,1.368,3.463,1,5,3.988,3.988,4.941,1,0,0,6.47,0,4,1.731,1.731,3.786,1,3,1.851,1.851,4.067,1,4,2.26,2.26,5.204,1,0,0,4.075,0,4,1.776,1.776,3.633,1,4,1.159,1.159,3.501,1,"本日も昨日と同じですがドラマを見るために6時45分に起きました、早起きすると気分がいいですね。
今日は雨ふりなので寒い朝でした、ホットコーヒーを飲みながらドラマ鑑賞しました。
午前中はわりと雨が強かったので車での移動は気を使いましたね、雨の日は事故が起きやすいですし安全に留意する必要があります。
午前中はというと昨日預かっていた車の部品が届いたため組付けていました、まだ全部は完了していませんので午後も作業は続きます。
先ほど遅い昼食を取り少し休憩していました、本日のメニューは卵ご飯です2杯食べました。それでは午後も頑張っていこうと思います。",3602839,groupc,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
2024-10-03 13:49:32,2024-10-03 13:53:34,0,133.149.94.34,100,241,1,2024-10-03 13:53:34,R_4dKYvuHzZIGyWq6,,,,,34.8184,137.1842,anonymous,JA,1,3,4,1,1,3,1,1,1,1,1,1,1,1,1,1,Chrome,129.0.0.0,Windows NT 10.0,1280x800,0,0,3.901,0,3,0.801,0.801,3.456,1,3,1.71,1.71,4.346,1,4,1.253,2.966,3.756,2,4,0.987,0.987,3.435,1,4,2.242,4.005,4.362,2,4,1.034,1.034,3.426,1,0,0,3.733,0,3,0.99,3.522,3.783,3,3,2.009,2.009,4.424,1,4,1.598,3.954,4.295,4,0,0,3.559,0,2,1.594,1.594,3.561,1,3,1.961,3.949,4.226,3,今日は雨がひどくて、郵便局へ行く用事を断念しました。（今週中に行けば間に合う内容だったので、できる限り雨の降っていない日に行きたくて。）毎日、昼休憩と仕事終わりに部屋の窓を全開にして換気をするのが日課なのですが、今日は雨のせいで換気ができなくて部屋の空気が淀んでいる感じがするので、なんだかスッキリしない気持ちです。太陽が出ていないから涼しいかなと思ったけど、湿気で意外とムシムシするし、もう１０月なのにまだまだエアコンが必要な日々が続くなと思いました。,4495877,groupb,あてはまらない,あまりあてはまらない,どちらでもない,ややあてはまる,あてはまる
